Date,S&P Comp (P),Dividend (D),Earnings (E),CPI,Long Interest Rate (GS10),Real Price,Real Dividend, Real Total Return Price (diviend reinvested) ,Real Earnings,Monthly Total Bond Returns,Real Total Bond Returns,10Y Annulazied Stock Real Return,10Y Annualized Bond Real Return,Real 10Y Excess Annualized Returns
1924-09-01,9.25,0.55,0.94,17.1,3.93,170.9,10.07,2891.79,17.41,1.0,6.81,0.0756,0.0681,0.0076
1924-10-01,9.13,0.55,0.94,17.2,3.91,167.7,10.04,2851.84,17.24,1.0,6.8,0.07919999999999999,0.0695,0.0097
1924-11-01,9.64,0.55,0.93,17.2,3.89,177.07,10.07,3025.42,17.16,1.0,6.83,0.07629999999999999,0.0695,0.0068000000000000005
1924-12-01,10.16,0.55,0.93,17.3,3.88,185.54,10.04,3184.48,16.98,1.0,6.82,0.0727,0.0709,0.0018
1925-01-01,10.58,0.55,0.96,17.3,3.86,193.21,10.12,3330.6,17.47,1.0,6.85,0.0667,0.0694,-0.0026
1925-02-01,10.67,0.56,0.98,17.2,3.85,195.99,10.26,3393.19,18.06,1.0,6.92,0.061200000000000004,0.0678,-0.0067
1925-03-01,10.39,0.56,1.01,17.3,3.83,189.74,10.27,3299.87,18.44,1.0,6.91,0.0576,0.0683,-0.010700000000000001
1925-04-01,10.28,0.57,1.04,17.2,3.82,188.83,10.41,3299.0,19.05,1.0,6.98,0.065,0.0668,-0.0018
1925-05-01,10.61,0.57,1.06,17.3,3.8,193.76,10.42,3400.4,19.41,1.0,6.98,0.0702,0.0673,0.0029
1925-06-01,10.8,0.58,1.09,17.5,3.79,194.98,10.38,3436.92,19.68,1.0,6.93,0.07429999999999999,0.0692,0.005
1925-07-01,11.1,0.58,1.12,17.7,3.77,198.13,10.34,3507.66,19.94,1.0,6.88,0.0779,0.0703,0.0076
1925-08-01,11.25,0.58,1.14,17.7,3.76,200.81,10.41,3570.42,20.4,1.0,6.91,0.0834,0.0702,0.0132
1925-09-01,11.51,0.59,1.17,17.7,3.74,205.45,10.49,3668.47,20.88,1.0,6.94,0.08310000000000001,0.0701,0.013000000000000001
1925-10-01,11.89,0.59,1.2,17.7,3.73,212.23,10.56,3805.3,21.37,1.0,6.97,0.0823,0.07,0.0124
1925-11-01,12.26,0.6,1.22,18.0,3.71,215.19,10.46,3873.95,21.47,1.0,6.88,0.0897,0.0709,0.018799999999999997
1925-12-01,12.46,0.6,1.25,17.9,3.7,219.92,10.59,3975.03,22.06,1.0,6.95,0.0872,0.0702,0.017
1926-01-01,12.65,0.61,1.25,17.9,3.68,223.27,10.72,4051.79,22.04,1.01,6.98,0.0913,0.07,0.0212
1926-02-01,12.67,0.62,1.25,17.9,3.65,223.63,10.85,4074.61,22.03,1.01,7.02,0.0971,0.0697,0.0274
1926-03-01,11.81,0.62,1.25,17.8,3.62,209.62,11.05,3836.16,22.15,1.01,7.1,0.1072,0.0695,0.0377
1926-04-01,11.48,0.63,1.25,17.9,3.6,202.62,11.12,3725.09,22.01,1.01,7.09,0.1109,0.0697,0.0412
1926-05-01,11.56,0.64,1.25,17.8,3.57,205.18,11.32,3789.46,22.12,1.01,7.17,0.1033,0.0688,0.0345
1926-06-01,12.11,0.65,1.25,17.7,3.54,216.16,11.51,4009.9,22.22,1.01,7.25,0.1012,0.067,0.0342
1926-07-01,12.62,0.65,1.24,17.5,3.51,227.84,11.78,4244.74,22.46,1.01,7.37,0.1008,0.0647,0.0361
1926-08-01,13.12,0.66,1.24,17.4,3.48,238.22,11.98,4456.88,22.57,1.01,7.45,0.09720000000000001,0.063,0.0342
1926-09-01,13.32,0.67,1.24,17.5,3.45,240.47,12.05,4517.75,22.42,1.01,7.45,0.0973,0.0633,0.034
1926-10-01,13.02,0.68,1.24,17.6,3.43,233.72,12.12,4409.88,22.3,1.01,7.45,0.1059,0.0635,0.0424
1926-11-01,13.19,0.68,1.24,17.7,3.4,235.43,12.18,4461.38,22.15,1.01,7.44,0.10800000000000001,0.0638,0.044199999999999996
1926-12-01,13.49,0.69,1.24,17.7,3.37,240.79,12.32,4582.3,22.13,1.01,7.48,0.1035,0.0634,0.0401
1927-01-01,13.4,0.7,1.23,17.5,3.34,241.92,12.58,4623.69,22.19,1.0,7.61,0.10550000000000001,0.0611,0.0444
1927-02-01,13.66,0.7,1.22,17.4,3.34,248.03,12.77,4760.83,22.12,1.0,7.67,0.1059,0.060599999999999994,0.0453
1927-03-01,13.87,0.71,1.21,17.3,3.34,253.3,12.97,4882.71,22.06,1.0,7.74,0.1026,0.0592,0.0433
1927-04-01,14.21,0.72,1.2,17.3,3.34,259.51,13.09,5023.42,21.86,1.0,7.76,0.09230000000000001,0.058499999999999996,0.0338
1927-05-01,14.7,0.72,1.19,17.4,3.34,266.91,13.13,5187.96,21.53,1.0,7.74,0.08349999999999999,0.0584,0.025099999999999997
1927-06-01,14.89,0.73,1.18,17.6,3.34,267.29,13.1,5216.53,21.09,1.0,7.67,0.0793,0.0596,0.0197
1927-07-01,15.22,0.74,1.16,17.3,3.34,277.95,13.45,5446.49,21.26,1.0,7.83,0.0806,0.0571,0.0235
1927-08-01,16.03,0.74,1.15,17.2,3.33,294.45,13.65,5791.99,21.18,1.0,7.9,0.0755,0.0565,0.019
1927-09-01,16.94,0.75,1.14,17.3,3.33,309.36,13.7,6107.86,20.87,1.0,7.87,0.0533,0.0564,-0.0031
1927-10-01,16.68,0.76,1.13,17.4,3.33,302.86,13.74,6002.16,20.55,1.0,7.85,0.0392,0.057,-0.0178
1927-11-01,17.06,0.76,1.12,17.3,3.33,311.55,13.94,6197.41,20.47,1.0,7.92,0.0277,0.0572,-0.0294
1927-12-01,17.46,0.77,1.11,17.3,3.33,318.86,14.06,6366.03,20.27,1.0,7.94,0.0246,0.0579,-0.0333
1928-01-01,17.53,0.78,1.13,17.3,3.33,320.14,14.18,6415.15,20.69,1.0,7.96,0.0286,0.0594,-0.030899999999999997
1928-02-01,17.32,0.78,1.16,17.1,3.35,320.0,14.47,6436.6,21.34,1.0,8.06,0.0271,0.0592,-0.0322
1928-03-01,18.25,0.79,1.18,17.1,3.38,337.18,14.6,6806.68,21.75,1.0,8.07,0.015,0.059500000000000004,-0.044500000000000005
1928-04-01,19.4,0.8,1.2,17.1,3.4,358.43,14.72,7260.35,22.17,1.0,8.08,0.0042,0.0591,-0.0548
1928-05-01,20.0,0.8,1.22,17.2,3.42,367.37,14.76,7466.29,22.45,1.0,8.04,0.0037,0.060700000000000004,-0.057
1928-06-01,19.02,0.81,1.25,17.1,3.44,351.41,14.97,7167.31,23.0,1.0,8.09,0.010700000000000001,0.0603,-0.049699999999999994
1928-07-01,19.16,0.82,1.27,17.1,3.47,354.0,15.09,7245.71,23.43,1.0,8.1,0.0286,0.060599999999999994,-0.032
1928-08-01,19.78,0.82,1.29,17.1,3.49,365.45,15.21,7506.12,23.83,1.0,8.11,0.026000000000000002,0.060899999999999996,-0.0349
1928-09-01,21.17,0.83,1.31,17.3,3.51,386.61,15.16,7966.67,23.96,1.0,8.02,0.015700000000000002,0.062400000000000004,-0.0467
1928-10-01,21.6,0.84,1.34,17.2,3.53,396.76,15.37,8202.14,24.52,1.0,8.08,0.0246,0.06280000000000001,-0.0382
1928-11-01,23.06,0.84,1.36,17.2,3.56,423.57,15.49,8783.23,24.93,1.0,8.09,0.018000000000000002,0.063,-0.045
1928-12-01,23.15,0.85,1.38,17.1,3.58,427.71,15.7,8896.21,25.5,1.0,8.14,0.0141,0.06269999999999999,-0.048600000000000004
1929-01-01,24.86,0.86,1.4,17.1,3.6,459.31,15.89,9580.88,25.85,1.01,8.15,0.0054,0.0629,-0.0575
1929-02-01,24.99,0.87,1.42,17.1,3.57,461.71,16.07,9658.92,26.2,1.01,8.2,0.0049,0.0635,-0.058600000000000006
1929-03-01,25.43,0.88,1.44,17.0,3.55,472.6,16.35,9915.31,26.72,1.01,8.29,0.0025,0.0626,-0.0601
1929-04-01,25.28,0.89,1.46,16.9,3.52,472.6,16.64,9944.24,27.24,1.01,8.38,-0.0101,0.0625,-0.0726
1929-05-01,25.66,0.9,1.48,17.0,3.5,476.88,16.73,10063.67,27.43,1.01,8.37,-0.0073,0.0629,-0.0702
1929-06-01,26.15,0.91,1.5,17.1,3.47,483.14,16.81,10225.44,27.62,1.01,8.36,-0.0067,0.0634,-0.0701
1929-07-01,28.48,0.92,1.51,17.3,3.45,520.11,16.8,11037.42,27.65,1.01,8.31,-0.0115,0.0644,-0.0759
1929-08-01,30.1,0.93,1.53,17.3,3.42,549.69,16.98,11695.29,28.0,1.01,8.35,-0.0183,0.0642,-0.0824
1929-09-01,31.3,0.94,1.55,17.3,3.39,571.61,17.17,12191.98,28.34,1.01,8.39,-0.014199999999999999,0.0617,-0.0758
1929-10-01,27.99,0.95,1.57,17.3,3.37,511.16,17.35,10933.51,28.71,1.0,8.43,-0.0013,0.0622,-0.0635
1929-11-01,20.58,0.96,1.59,17.3,3.34,375.84,17.53,8070.25,29.06,1.0,8.48,0.0281,0.062,-0.0339
1929-12-01,21.4,0.97,1.61,17.2,3.32,393.08,17.82,8472.48,29.57,1.0,8.57,0.021099999999999997,0.061200000000000004,-0.0401
1930-01-01,21.71,0.97,1.56,17.1,3.29,401.11,17.94,8677.69,28.77,1.0,8.66,0.0192,0.0611,-0.04190000000000001
1930-02-01,23.07,0.97,1.5,17.0,3.29,428.74,18.06,9308.09,27.93,1.0,8.73,0.0111,0.0599,-0.0487
1930-03-01,23.94,0.97,1.45,16.9,3.3,447.55,18.18,9749.16,27.11,1.0,8.81,0.0063,0.0594,-0.053099999999999994
1930-04-01,25.46,0.97,1.4,17.0,3.3,473.16,18.09,10340.0,25.96,1.0,8.77,0.0018,0.0601,-0.0583
1930-05-01,23.94,0.97,1.34,16.9,3.31,447.55,18.21,9813.38,25.11,1.0,8.85,-0.0072,0.059699999999999996,-0.0669
1930-06-01,21.52,0.98,1.29,16.8,3.31,404.7,18.34,8907.4,24.26,1.0,8.92,-0.0067,0.0584,-0.06509999999999999
1930-07-01,21.06,0.98,1.24,16.6,3.32,400.82,18.57,8856.09,23.54,1.0,9.05,-0.0016,0.057999999999999996,-0.059699999999999996
1930-08-01,20.79,0.98,1.18,16.5,3.32,398.08,18.7,8829.97,22.65,1.0,9.13,0.0013,0.0575,-0.0562
1930-09-01,20.78,0.98,1.13,16.6,3.32,395.49,18.6,8806.94,21.51,1.0,9.1,0.0062,0.0583,-0.0521
1930-10-01,17.92,0.98,1.08,16.5,3.33,343.13,18.73,7675.61,20.62,1.0,9.17,0.0216,0.057800000000000004,-0.0362
1930-11-01,16.62,0.98,1.02,16.4,3.33,320.17,18.86,7197.36,19.71,1.0,9.25,0.0311,0.057300000000000004,-0.0262
1930-12-01,15.51,0.98,0.97,16.1,3.34,304.36,19.23,6877.85,19.03,1.0,9.45,0.0313,0.0547,-0.023399999999999997
1931-01-01,15.98,0.97,0.94,15.9,3.34,317.53,19.21,7211.58,18.68,1.0,9.59,0.027200000000000002,0.0535,-0.0263
1931-02-01,17.2,0.95,0.91,15.7,3.37,346.12,19.18,7897.34,18.31,1.0,9.71,0.011899999999999999,0.0519,-0.04
1931-03-01,17.53,0.94,0.88,15.6,3.4,355.02,19.04,8136.65,17.82,1.0,9.78,0.009399999999999999,0.050199999999999995,-0.0409
1931-04-01,15.86,0.93,0.85,15.5,3.43,323.27,18.89,7445.08,17.33,1.0,9.85,0.015,0.048499999999999995,-0.0335
1931-05-01,14.33,0.91,0.82,15.3,3.45,295.91,18.86,6850.98,16.93,1.0,9.98,0.0212,0.0462,-0.025
1931-06-01,13.87,0.9,0.79,15.1,3.48,290.2,18.83,6755.22,16.53,1.0,10.12,0.0246,0.0424,-0.0178
1931-07-01,14.33,0.89,0.76,15.1,3.51,299.83,18.55,7015.25,15.9,1.0,10.12,0.0264,0.0421,-0.015700000000000002
1931-08-01,13.9,0.87,0.73,15.1,3.54,290.83,18.27,6840.37,15.27,1.0,10.13,0.0277,0.0405,-0.0127
1931-09-01,11.83,0.86,0.7,15.0,3.57,249.17,18.11,5896.01,14.74,1.0,10.2,0.0426,0.0381,0.0045000000000000005
1931-10-01,10.25,0.85,0.67,14.9,3.6,217.34,17.95,5178.24,14.21,1.0,10.28,0.0512,0.0358,0.0154
1931-11-01,10.39,0.83,0.64,14.7,3.62,223.3,17.91,5355.94,13.76,1.0,10.42,0.0426,0.0335,0.0091
1931-12-01,8.44,0.82,0.61,14.6,3.65,182.64,17.74,4416.0,13.2,1.0,10.5,0.0558,0.0319,0.0239
1932-01-01,8.3,0.79,0.59,14.3,3.68,183.38,17.53,4469.17,13.11,1.01,10.73,0.0559,0.0282,0.0278
1932-02-01,8.23,0.77,0.58,14.1,3.65,184.41,17.18,4529.22,12.92,1.01,10.94,0.0512,0.025699999999999997,0.0255
1932-03-01,8.26,0.74,0.56,14.0,3.62,186.4,16.7,4612.38,12.64,1.01,11.08,0.042800000000000005,0.0233,0.0196
1932-04-01,6.28,0.71,0.54,13.9,3.59,142.74,16.21,3565.41,12.35,1.01,11.23,0.06559999999999999,0.0216,0.0441
1932-05-01,5.51,0.69,0.53,13.7,3.56,127.07,15.84,3206.88,12.15,1.01,11.45,0.0776,0.018500000000000003,0.0592
1932-06-01,4.77,0.66,0.51,13.6,3.53,110.81,15.33,2828.85,11.85,1.01,11.6,0.0973,0.0173,0.08
1932-07-01,5.01,0.63,0.49,13.6,3.5,116.39,14.71,3002.48,11.46,1.01,11.67,0.09480000000000001,0.016399999999999998,0.0784
1932-08-01,7.53,0.61,0.48,13.5,3.46,176.22,14.2,4576.67,11.16,1.01,11.82,0.049,0.0146,0.0344
1932-09-01,8.26,0.58,0.46,13.4,3.43,194.75,13.67,5087.41,10.85,1.01,11.97,0.0397,0.013500000000000002,0.026099999999999998
1932-10-01,7.12,0.55,0.44,13.3,3.4,169.13,13.14,4446.86,10.53,1.01,12.13,0.060599999999999994,0.011200000000000002,0.049400000000000006
1932-11-01,7.05,0.53,0.43,13.2,3.37,168.74,12.61,4464.12,10.21,1.01,12.28,0.061799999999999994,0.0095,0.052300000000000006
1932-12-01,6.82,0.5,0.41,13.1,3.34,164.48,12.06,4378.03,9.89,1.01,12.44,0.0643,0.0078000000000000005,0.056600000000000004
1933-01-01,7.09,0.5,0.41,12.9,3.31,173.64,12.12,4648.81,10.1,1.0,12.71,0.0647,0.0059,0.0588
1933-02-01,6.25,0.49,0.42,12.7,3.29,155.48,12.19,4189.77,10.32,1.0,12.96,0.0825,0.0040999999999999995,0.0784
1933-03-01,6.23,0.49,0.42,12.6,3.28,156.21,12.16,4236.81,10.47,1.0,13.11,0.0837,0.0013,0.0823
1933-04-01,6.89,0.48,0.42,12.6,3.26,172.76,12.04,4712.86,10.53,1.0,13.17,0.07490000000000001,0.0,0.075
1933-05-01,8.87,0.48,0.42,12.6,3.25,222.41,11.91,6094.28,10.59,1.0,13.22,0.051500000000000004,-0.0008,0.052300000000000006
1933-06-01,10.39,0.47,0.43,12.7,3.23,258.47,11.69,7109.11,10.57,1.0,13.17,0.0377,-0.0002,0.0379
1933-07-01,11.23,0.47,0.43,13.1,3.22,270.84,11.21,7474.95,10.31,1.0,12.82,0.0356,0.0033,0.032400000000000005
1933-08-01,10.67,0.46,0.43,13.2,3.2,255.38,11.01,7073.72,10.29,1.0,12.77,0.0371,0.0044,0.0327
1933-09-01,10.58,0.46,0.43,13.2,3.18,253.23,10.89,7039.19,10.35,1.0,12.83,0.0397,0.0036,0.036000000000000004
1933-10-01,9.55,0.45,0.44,13.2,3.17,228.58,10.77,6378.85,10.41,1.0,12.88,0.049400000000000006,0.0034000000000000002,0.046
1933-11-01,9.78,0.45,0.44,13.2,3.15,234.08,10.65,6557.24,10.47,1.0,12.93,0.0421,0.0032,0.0388
1933-12-01,9.97,0.44,0.44,13.2,3.14,238.63,10.53,6709.22,10.53,1.0,12.98,0.0415,0.003,0.0385
1934-01-01,10.54,0.44,0.44,13.2,3.12,252.27,10.55,7117.51,10.63,1.0,13.03,0.0391,0.0028000000000000004,0.0363
1934-02-01,11.32,0.44,0.45,13.3,3.09,268.9,10.49,7611.43,10.65,1.0,13.0,0.0319,0.0034000000000000002,0.0285
1934-03-01,10.74,0.44,0.45,13.3,3.07,255.12,10.51,7246.24,10.75,1.0,13.06,0.0403,0.0032,0.0371
1934-04-01,10.92,0.44,0.46,13.3,3.04,259.4,10.53,7392.61,10.85,1.0,13.12,0.0363,0.0024,0.0339
1934-05-01,9.81,0.44,0.46,13.3,3.01,233.03,10.55,6666.22,10.95,1.0,13.19,0.0493,0.0022,0.0471
1934-06-01,9.94,0.45,0.47,13.4,2.98,234.36,10.49,6729.17,10.96,1.0,13.15,0.053,0.0022,0.0508
1934-07-01,9.47,0.45,0.47,13.4,2.96,223.28,10.51,6436.14,11.06,1.0,13.22,0.0603,0.0014000000000000002,0.058899999999999994
1934-08-01,9.1,0.45,0.47,13.4,2.93,214.55,10.53,6209.97,11.16,1.0,13.28,0.0629,0.0012,0.0617
1934-09-01,8.88,0.45,0.48,13.6,2.9,206.29,10.4,5995.8,11.09,1.0,13.15,0.0654,0.0025,0.0629
1934-10-01,8.95,0.45,0.48,13.5,2.87,209.45,10.49,6113.24,11.27,1.0,13.31,0.0663,0.0015,0.06480000000000001
1934-11-01,9.2,0.45,0.49,13.5,2.85,215.3,10.51,6309.57,11.37,1.0,13.37,0.06269999999999999,0.0013,0.0613
1934-12-01,9.26,0.45,0.49,13.4,2.82,218.33,10.61,6424.02,11.55,1.0,13.54,0.0629,-0.0002,0.063
1935-01-01,9.26,0.45,0.57,13.6,2.79,215.12,10.45,6355.18,13.24,1.0,13.4,0.0676,0.0011,0.0664
1935-02-01,8.98,0.45,0.65,13.7,2.78,207.09,10.38,6143.58,14.99,1.0,13.35,0.0751,0.0019,0.0733
1935-03-01,8.41,0.45,0.73,13.7,2.77,193.94,10.38,5779.27,16.83,1.0,13.39,0.0821,0.0019,0.0802
1935-04-01,9.04,0.45,0.76,13.8,2.76,206.96,10.23,6192.58,17.32,1.0,13.34,0.07769999999999999,0.0026,0.0751
1935-05-01,9.75,0.44,0.78,13.8,2.74,223.22,10.15,6704.25,17.93,1.0,13.38,0.0729,0.002,0.0709
1935-06-01,10.12,0.44,0.81,13.7,2.73,233.38,10.15,7034.86,18.68,1.0,13.53,0.0689,0.0002,0.0687
1935-07-01,10.65,0.44,0.79,13.7,2.72,245.6,10.15,7428.78,18.3,1.0,13.57,0.0613,0.0002,0.0611
1935-08-01,11.37,0.44,0.78,13.7,2.71,262.2,10.15,7956.58,17.91,1.0,13.61,0.0548,0.0002,0.0546
1935-09-01,11.61,0.44,0.76,13.7,2.7,267.74,10.15,8150.19,17.53,1.0,13.66,0.0596,0.0002,0.0594
1935-10-01,11.92,0.45,0.76,13.7,2.69,274.89,10.38,8394.13,17.53,1.0,13.7,0.0611,0.0002,0.061
1935-11-01,13.04,0.46,0.76,13.8,2.67,298.54,10.53,9143.1,17.4,1.0,13.65,0.0558,0.0009,0.054900000000000004
1935-12-01,13.04,0.47,0.76,13.8,2.66,298.54,10.76,9170.56,17.4,1.0,13.69,0.057,0.0003,0.0567
1936-01-01,13.76,0.48,0.77,13.8,2.65,315.02,10.99,9705.04,17.63,1.0,13.74,0.0555,0.0003,0.0552
1936-02-01,14.55,0.49,0.78,13.8,2.65,333.11,11.22,10291.04,17.86,1.0,13.76,0.050499999999999996,0.0008,0.049699999999999994
1936-03-01,14.86,0.5,0.79,13.7,2.66,342.69,11.53,10616.7,18.22,1.0,13.89,0.0433,-0.0011,0.0444
1936-04-01,14.88,0.52,0.82,13.7,2.66,343.15,11.91,10661.75,18.91,1.0,13.92,0.049100000000000005,-0.0017000000000000001,0.0508
1936-05-01,14.09,0.53,0.85,13.7,2.66,324.93,12.3,10127.55,19.6,1.0,13.95,0.0545,-0.0023,0.056799999999999996
1936-06-01,14.69,0.55,0.88,13.8,2.66,336.31,12.59,10515.0,20.15,1.0,13.87,0.049100000000000005,-0.0027,0.051699999999999996
1936-07-01,15.56,0.57,0.9,13.9,2.67,353.67,12.96,11091.37,20.46,1.0,13.8,0.0349,-0.0077,0.0426
1936-08-01,15.87,0.59,0.92,14.0,2.67,358.14,13.31,11266.34,20.76,1.0,13.73,0.029500000000000002,-0.0091,0.0385
1936-09-01,16.05,0.61,0.94,14.0,2.67,362.2,13.77,11430.21,21.21,1.0,13.76,0.0111,-0.0101,0.0212
1936-10-01,16.89,0.65,0.97,14.0,2.67,381.15,14.59,12066.8,21.81,1.0,13.79,0.0018,-0.0121,0.0139
1936-11-01,17.36,0.68,0.99,14.0,2.68,391.76,15.42,12443.27,22.42,1.0,13.81,-0.0036,-0.014499999999999999,0.0108
1936-12-01,17.06,0.72,1.02,14.0,2.68,384.99,16.25,12271.24,23.02,1.0,13.84,0.0002,-0.0154,0.015600000000000001
1937-01-01,17.59,0.73,1.05,14.1,2.68,394.14,16.36,12606.19,23.53,1.0,13.77,-0.0016,-0.0148,0.0132
1937-02-01,18.11,0.74,1.08,14.1,2.67,405.79,16.58,13023.05,24.2,1.0,13.81,-0.0007000000000000001,-0.0151,0.0144
1937-03-01,18.09,0.75,1.11,14.2,2.66,402.48,16.69,12961.68,24.7,1.0,13.76,-0.0058,-0.016399999999999998,0.0106
1937-04-01,17.01,0.78,1.13,14.3,2.65,375.81,17.23,12148.87,24.97,1.0,13.71,-0.0027,-0.016,0.013300000000000001
1937-05-01,16.25,0.81,1.15,14.4,2.64,356.53,17.77,11573.34,25.23,1.0,13.65,0.0008,-0.015600000000000001,0.016399999999999998
1937-06-01,15.64,0.84,1.17,14.4,2.63,343.14,18.43,11188.75,25.67,1.0,13.69,0.0076,-0.0163,0.0239
1937-07-01,16.57,0.82,1.19,14.5,2.62,361.04,17.79,11820.66,25.86,1.0,13.64,0.0077,-0.0167,0.024399999999999998
1937-08-01,16.74,0.79,1.2,14.5,2.61,364.74,17.29,11989.1,26.22,1.0,13.68,0.0034000000000000002,-0.0183,0.0216
1937-09-01,14.37,0.77,1.22,14.6,2.6,310.96,16.66,10266.87,26.4,1.0,13.63,0.0146,-0.02,0.0346
1937-10-01,12.28,0.78,1.19,14.6,2.59,265.73,16.88,8820.07,25.75,1.0,13.67,0.0332,-0.0203,0.053399999999999996
1937-11-01,11.2,0.79,1.16,14.5,2.58,244.03,17.21,8147.46,25.27,1.0,13.81,0.04019999999999999,-0.0216,0.061799999999999994
1937-12-01,11.02,0.8,1.13,14.4,2.57,241.78,17.55,8121.02,24.79,1.0,13.95,0.0381,-0.023799999999999998,0.061799999999999994
1938-01-01,11.31,0.79,1.08,14.2,2.56,251.64,17.65,8501.53,23.95,1.0,14.19,0.0311,-0.026600000000000002,0.057699999999999994
1938-02-01,11.04,0.79,1.02,14.1,2.54,247.37,17.63,8407.05,22.93,1.0,14.34,0.028399999999999998,-0.0265,0.055
1938-03-01,10.31,0.78,0.97,14.1,2.53,231.01,17.48,7900.65,21.73,1.0,14.39,0.0373,-0.0262,0.0634
1938-04-01,9.89,0.77,0.9,14.2,2.51,220.04,17.06,7574.04,20.1,1.0,14.34,0.0481,-0.027200000000000002,0.0753
1938-05-01,9.98,0.75,0.84,14.1,2.49,223.62,16.88,7745.59,18.75,1.0,14.49,0.0508,-0.028300000000000002,0.0791
1938-06-01,10.21,0.74,0.77,14.1,2.48,228.77,16.58,7971.96,17.25,1.0,14.54,0.0516,-0.0292,0.0808
1938-07-01,12.24,0.71,0.72,14.1,2.46,274.26,15.98,9603.39,16.13,1.0,14.59,0.028900000000000002,-0.0305,0.0593
1938-08-01,12.31,0.69,0.67,14.1,2.44,275.83,15.39,9703.21,15.01,1.0,14.65,0.0248,-0.030899999999999997,0.0557
1938-09-01,11.75,0.66,0.62,14.1,2.43,263.28,14.79,9305.15,13.89,1.0,14.7,0.028399999999999998,-0.031,0.0594
1938-10-01,13.06,0.61,0.63,14.0,2.41,294.72,13.77,10456.99,14.14,1.0,14.85,0.020099999999999996,-0.0313,0.051399999999999994
1938-11-01,13.07,0.56,0.63,14.0,2.39,294.95,12.64,10502.37,14.29,1.0,14.9,0.0152,-0.030600000000000002,0.0458
1938-12-01,12.69,0.51,0.64,14.0,2.38,286.37,11.51,10231.17,14.44,1.0,14.96,0.0181,-0.0302,0.0483
1939-01-01,12.5,0.51,0.66,14.0,2.36,282.09,11.58,10112.47,14.97,1.0,15.01,0.021400000000000002,-0.029900000000000003,0.0513
1939-02-01,12.4,0.52,0.69,13.9,2.35,281.84,11.74,10138.83,15.61,1.0,15.16,0.018500000000000003,-0.029900000000000003,0.0484
1939-03-01,12.39,0.52,0.71,13.9,2.34,281.62,11.82,10166.08,16.14,1.0,15.21,0.019799999999999998,-0.03,0.049800000000000004
1939-04-01,10.83,0.52,0.73,13.8,2.32,247.94,11.98,8986.52,16.64,1.0,15.37,0.032400000000000005,-0.031200000000000002,0.0636
1939-05-01,11.23,0.53,0.74,13.8,2.31,257.1,12.06,9354.85,17.02,1.0,15.41,0.0285,-0.030899999999999997,0.059500000000000004
1939-06-01,11.43,0.53,0.76,13.8,2.3,261.68,12.13,9558.25,17.4,1.0,15.46,0.0208,-0.031400000000000004,0.052199999999999996
1939-07-01,11.71,0.54,0.78,13.8,2.29,268.09,12.36,9830.03,17.78,1.0,15.51,0.025,-0.030699999999999998,0.0557
1939-08-01,11.54,0.55,0.79,13.8,2.27,264.2,12.59,9725.8,18.16,1.0,15.55,0.0298,-0.0313,0.0611
1939-09-01,12.77,0.56,0.81,14.1,2.26,286.14,12.55,10571.93,18.15,1.0,15.27,0.0227,-0.0297,0.0524
1939-10-01,12.9,0.58,0.84,14.0,2.25,291.11,13.09,10796.14,18.96,1.0,15.42,0.0246,-0.0297,0.054299999999999994
1939-11-01,12.67,0.6,0.87,14.0,2.24,285.92,13.54,10645.5,19.63,1.0,15.47,0.0276,-0.0302,0.057800000000000004
1939-12-01,12.37,0.62,0.9,14.0,2.22,279.15,13.99,10436.84,20.31,1.0,15.51,0.0339,-0.029500000000000002,0.0633
1940-01-01,12.3,0.62,0.93,13.9,2.21,279.57,14.17,10496.59,21.14,1.0,15.67,0.0364,-0.029900000000000003,0.0663
1940-02-01,12.22,0.63,0.96,14.0,2.19,275.77,14.14,10398.07,21.66,1.0,15.62,0.04,-0.029500000000000002,0.0695
1940-03-01,12.15,0.63,0.99,14.0,2.17,274.19,14.22,10383.18,22.34,1.0,15.68,0.041100000000000005,-0.030299999999999997,0.07139999999999999
1940-04-01,12.27,0.64,1.01,14.0,2.15,276.9,14.37,10531.07,22.72,1.0,15.74,0.0431,-0.030699999999999998,0.0738
1940-05-01,10.58,0.64,1.02,14.0,2.12,238.76,14.52,9126.6,23.09,1.0,15.8,0.061799999999999994,-0.031400000000000004,0.0932
1940-06-01,9.67,0.65,1.04,14.1,2.1,216.67,14.56,8328.84,23.3,1.0,15.74,0.07339999999999999,-0.0315,0.1048
1940-07-01,9.99,0.66,1.05,14.0,2.08,225.44,14.82,8713.39,23.77,1.0,15.91,0.059800000000000006,-0.0337,0.0935
1940-08-01,10.2,0.66,1.07,14.0,2.06,230.18,14.97,8944.77,24.07,1.0,15.97,0.063,-0.0348,0.0978
1940-09-01,10.63,0.67,1.08,14.0,2.04,239.89,15.12,9370.81,24.37,1.0,16.03,0.061900000000000004,-0.0356,0.0975
1940-10-01,10.73,0.67,1.07,14.0,2.02,242.14,15.12,9508.19,24.15,1.0,16.09,0.0644,-0.036699999999999997,0.1011
1940-11-01,10.98,0.67,1.06,14.0,1.99,247.78,15.12,9779.19,23.92,1.0,16.15,0.061399999999999996,-0.0374,0.09880000000000001
1940-12-01,10.53,0.67,1.05,14.1,1.97,235.94,15.01,9361.27,23.53,1.0,16.09,0.065,-0.0382,0.1032
